-181.105, -54.866, 14.912, 23.050
-181.102, -55.364, 14.961, 23.083
-181.099, -55.864, 15.010, 23.116
-181.097, -56.366, 15.060, 23.149
-181.094, -56.869, 15.109, 23.182
-181.091, -57.374, 15.159, 23.215
-181.089, -57.880, 15.209, 23.248
-181.086, -58.389, 15.259, 23.281
-181.083, -58.899, 15.309, 23.314
-181.080, -59.410, 15.360, 23.347
-181.077, -59.923, 15.410, 23.380
-181.074, -60.438, 15.461, 23.413
-181.072, -60.955, 15.512, 23.446
-181.069, -61.473, 15.563, 23.479
-181.066, -61.993, 15.614, 23.512
-181.063, -62.515, 15.665, 23.545
-181.060, -63.039, 15.717, 23.578
-181.057, -63.564, 15.769, 23.611
-181.054, -64.091, 15.821, 23.644
-181.051, -64.620, 15.873, 23.677
-181.048, -65.150, 15.925, 23.710
-181.045, -65.682, 15.977, 23.743
-181.042, -66.216, 16.030, 23.776
-181.039, -66.752, 16.082, 23.809
-181.035, -67.289, 16.135, 23.842
-181.032, -67.828, 16.188, 23.875
-181.029, -68.369, 16.241, 23.908
-181.026, -68.912, 16.294, 23.941
-181.023, -69.456, 16.348, 23.974
-181.019, -70.003, 16.401, 24.007
-181.016, -70.551, 16.455, 24.040
-181.013, -71.101, 16.509, 24.073
-181.009, -71.652, 16.563, 24.106
-181.006, -72.206, 16.617, 24.139
-181.003, -72.761, 16.672, 24.172
-180.999, -73.318, 16.726, 24.205
-180.996, -73.877, 16.781, 24.238
-180.992, -74.438, 16.836, 24.271
-180.989, -75.001, 16.891, 24.304
-180.985, -75.565, 16.946, 24.337
-180.982, -76.131, 17.001, 24.370
-180.978, -76.699, 17.057, 24.403
-180.975, -77.269, 17.113, 24.436
-180.971, -77.841, 17.168, 24.469
-180.967, -78.415, 17.224, 24.502
-180.964, -78.990, 17.281, 24.535
-180.960, -79.568, 17.337, 24.568
-180.956, -80.147, 17.393, 24.601
-180.953, -80.728, 17.450, 24.634
-180.949, -81.312, 17.507, 24.667
-180.945, -81.897, 17.564, 24.700
-180.941, -82.484, 17.621, 24.733
-180.937, -83.072, 17.678, 24.766
-180.933, -83.663, 17.736, 24.799
-180.930, -84.256, 17.793, 24.832
-180.926, -84.850, 17.851, 24.865
-180.922, -85.447, 17.909, 24.898
-180.918, -86.045, 17.967, 24.931
-180.914, -86.646, 18.025, 24.964
-180.910, -87.248, 18.084, 24.997
-180.905, -87.852, 18.142, 25.030
-180.901, -88.458, 18.200, 25.063
-180.897, -89.067, 18.258, 25.096
-180.893, -89.677, 18.314, 25.129
-180.889, -90.288, 18.368, 25.162
-180.885, -90.902, 18.421, 25.195
-180.880, -91.517, 18.470, 25.228
-180.876, -92.134, 18.515, 25.261
-180.872, -92.752, 18.555, 25.294
-180.867, -93.371, 18.588, 25.327
-180.863, -93.991, 18.615, 25.360
-180.859, -94.612, 18.632, 25.393
-180.854, -95.233, 18.639, 25.426
-180.850, -95.854, 18.633, 25.459
-180.845, -96.474, 18.615, 25.492
-180.841, -97.093, 18.584, 25.525
-180.836, -97.711, 18.539, 25.558
-180.832, -98.327, 18.482, 25.591
-180.827, -98.940, 18.414, 25.624
-180.823, -99.551, 18.336, 25.657
-180.818, -100.160, 18.249, 25.690
-180.814, -100.765, 18.155, 25.723
-180.809, -101.367, 18.056, 25.756
-180.805, -101.965, 17.954, 25.789
-180.800, -102.561, 17.850, 25.822
-180.795, -103.152, 17.747, 25.855
-180.791, -103.741, 17.644, 25.888
-180.786, -104.326, 17.543, 25.921
-180.782, -104.908, 17.447, 25.954
-180.777, -105.487, 17.354, 25.987
-180.772, -106.063, 17.267, 26.020
-180.768, -106.636, 17.185, 26.053
-180.763, -107.207, 17.109, 26.086
-180.758, -107.776, 17.040, 26.119
-180.754, -108.342, 16.977, 26.152
-180.749, -108.907, 16.920, 26.185
-180.744, -109.470, 16.870, 26.218
-180.740, -110.031, 16.827, 26.251
-180.735, -110.591, 16.789, 26.284
-180.730, -111.151, 16.758, 26.317
-180.726, -111.709, 16.733, 26.350
-180.721, -112.266, 16.712, 26.383
-180.716, -112.823, 16.697, 26.416
-180.711, -113.380, 16.687, 26.449
-180.706, -113.937, 16.681, 26.482
-180.702, -114.493, 16.678, 26.515
-180.697, -115.049, 16.679, 26.548
-180.692, -115.606, 16.683, 26.581
-180.687, -116.162, 16.688, 26.614
-180.682, -116.719, 16.696, 26.647
-180.677, -117.276, 16.705, 26.680
-180.673, -117.833, 16.715, 26.713
-180.668, -118.391, 16.725, 26.746
-180.663, -118.949, 16.735, 26.779
-180.658, -119.507, 16.744, 26.812
-180.653, -120.066, 16.752, 26.845
-180.648, -120.624, 16.758, 26.878
-180.643, -121.183, 16.761, 26.911
-180.638, -121.742, 16.762, 26.944
-180.633, -122.300, 16.759, 26.977
-180.628, -122.859, 16.753, 27.010
-180.623, -123.417, 16.742, 27.043
-180.618, -123.975, 16.726, 27.076
-180.613, -124.531, 16.706, 27.109
-180.608, -125.088, 16.681, 27.142
-180.603, -125.643, 16.652, 27.175
-180.598, -126.197, 16.617, 27.208
-180.593, -126.749, 16.579, 27.241
-180.588, -127.301, 16.536, 27.274
-180.583, -127.850, 16.490, 27.307
-180.578, -128.398, 16.441, 27.340
-180.573, -128.945, 16.389, 27.373
-180.568, -129.490, 16.335, 27.406
-180.563, -130.032, 16.281, 27.439
-180.558, -130.573, 16.225, 27.472
-180.553, -131.113, 16.169, 27.505
-180.548, -131.650, 16.114, 27.538
-180.543, -132.186, 16.059, 27.571
-180.538, -132.719, 16.006, 27.604
-180.533, -133.252, 15.954, 27.637
-180.528, -133.782, 15.905, 27.670
-180.523, -134.311, 15.858, 27.703
-180.518, -134.838, 15.813, 27.736
-180.513, -135.364, 15.771, 27.769
-180.508, -135.889, 15.732, 27.802
-180.503, -136.413, 15.695, 27.835
-180.498, -136.935, 15.662, 27.868
-180.493, -137.456, 15.631, 27.901
-180.488, -137.977, 15.603, 27.934
-180.483, -138.496, 15.577, 27.967
-180.478, -139.015, 15.554, 28.000
-180.473, -139.533, 15.534, 28.033
-180.468, -140.051, 15.515, 28.066
-180.462, -140.568, 15.498, 28.099
-180.457, -141.084, 15.483, 28.132
-180.452, -141.600, 15.469, 28.165
-180.447, -142.115, 15.456, 28.198
-180.442, -142.630, 15.444, 28.231
-180.437, -143.145, 15.432, 28.264
-180.431, -143.659, 15.421, 28.297
-180.426, -144.173, 15.409, 28.330
-180.421, -144.686, 15.397, 28.363
-180.416, -145.199, 15.385, 28.396
-180.410, -145.712, 15.372, 28.429
-180.405, -146.224, 15.358, 28.462
-180.400, -146.735, 15.343, 28.495
-180.395, -147.246, 15.326, 28.528
-180.389, -147.757, 15.308, 28.561
-180.384, -148.267, 15.288, 28.594
-180.379, -148.776, 15.267, 28.627
-180.373, -149.284, 15.244, 28.660
-180.368, -149.791, 15.219, 28.693
-180.363, -150.298, 15.193, 28.726
-180.357, -150.803, 15.165, 28.759
-180.352, -151.308, 15.136, 28.792
-180.346, -151.812, 15.105, 28.825
-180.341, -152.314, 15.074, 28.858
-180.336, -152.816, 15.041, 28.891
-180.330, -153.316, 15.008, 28.924
-180.325, -153.816, 14.974, 28.957
-180.319, -154.314, 14.939, 28.990
-180.314, -154.811, 14.905, 29.023
-180.308, -155.307, 14.870, 29.056
-180.303, -155.801, 14.836, 29.089
-180.297, -156.295, 14.802, 29.122
-180.292, -156.788, 14.768, 29.155
-180.286, -157.279, 14.736, 29.188
-180.281, -157.769, 14.704, 29.221
-180.275, -158.259, 14.672, 29.254
-180.269, -158.747, 14.642, 29.287
-180.264, -159.234, 14.613, 29.320
-180.258, -159.721, 14.585, 29.353
-180.253, -160.206, 14.558, 29.386
-180.247, -160.691, 14.531, 29.419
-180.241, -161.174, 14.506, 29.452
-180.236, -161.657, 14.482, 29.485
-180.230, -162.139, 14.459, 29.518
-180.224, -162.621, 14.436, 29.551
-180.218, -163.102, 14.415, 29.584
-180.213, -163.582, 14.394, 29.617
-180.207, -164.061, 14.374, 29.650
-180.201, -164.540, 14.354, 29.683
-180.195, -165.018, 14.334, 29.716
-180.189, -165.495, 14.315, 29.749
-180.183, -165.972, 14.296, 29.782
-180.177, -166.448, 14.277, 29.815
-180.171, -166.923, 14.258, 29.848
-180.165, -167.398, 14.239, 29.881
-180.159, -167.872, 14.219, 29.914
-180.153, -168.345, 14.199, 29.947
-180.147, -168.818, 14.179, 29.980
-180.141, -169.290, 14.159, 30.013
-180.135, -169.762, 14.138, 30.046
-180.129, -170.232, 14.116, 30.079
-180.123, -170.702, 14.094, 30.112
-180.116, -171.172, 14.072, 30.145
-180.110, -171.640, 14.049, 30.178
-180.104, -172.108, 14.025, 30.211
-180.097, -172.574, 14.001, 30.244
-180.091, -173.040, 13.977, 30.277
-180.084, -173.506, 13.952, 30.310
-180.078, -173.970, 13.927, 30.343
-180.071, -174.434, 13.901, 30.376
-180.065, -174.896, 13.876, 30.409
-180.058, -175.358, 13.850, 30.442
-180.051, -175.819, 13.824, 30.475
-180.045, -176.279, 13.798, 30.508
-180.038, -176.738, 13.772, 30.541
-180.031, -177.197, 13.746, 30.574
-180.023, -177.654, 13.720, 30.607
-180.016, -178.111, 13.695, 30.640
-180.008, -178.566, 13.669, 30.673
-180.000, -179.021, 13.644, 30.706
-179.991, -179.475, 13.619, 30.739
-179.982, -179.929, 13.595, 30.772
-179.973, -180.381, 13.571, 30.805
-179.963, -180.833, 13.547, 30.838
-179.952, -181.284, 13.524, 30.871
-179.941, -181.734, 13.501, 30.904
-179.929, -182.183, 13.478, 30.937
-179.917, -182.632, 13.456, 30.970
-179.903, -183.079, 13.434, 31.003
-179.889, -183.527, 13.412, 31.036
-179.873, -183.973, 13.391, 31.069
-179.857, -184.418, 13.369, 31.102
-179.839, -184.863, 13.348, 31.135
-179.821, -185.307, 13.327, 31.168
-179.801, -185.750, 13.306, 31.201
-179.779, -186.193, 13.286, 31.234
-179.757, -186.635, 13.265, 31.267
-179.733, -187.076, 13.244, 31.300
-179.707, -187.516, 13.223, 31.333
-179.681, -187.955, 13.203, 31.366
-179.652, -188.394, 13.182, 31.399
-179.622, -188.832, 13.161, 31.432
-179.590, -189.269, 13.140, 31.465
-179.557, -189.705, 13.119, 31.498
-179.522, -190.140, 13.097, 31.531
-179.485, -190.574, 13.076, 31.564
-179.447, -191.008, 13.054, 31.597
-179.406, -191.440, 13.033, 31.630
-179.364, -191.872, 13.011, 31.663
-179.320, -192.303, 12.989, 31.696
-179.273, -192.733, 12.967, 31.729
-179.225, -193.162, 12.945, 31.762
-179.175, -193.590, 12.923, 31.795
-179.123, -194.017, 12.901, 31.828
-179.069, -194.443, 12.879, 31.861
-179.013, -194.868, 12.857, 31.894
-178.954, -195.291, 12.835, 31.927
-178.894, -195.714, 12.813, 31.960
-178.832, -196.136, 12.791, 31.993
-178.767, -196.557, 12.769, 32.026
-178.701, -196.977, 12.748, 32.059
-178.632, -197.395, 12.729, 32.092
-178.561, -197.813, 12.713, 32.125
-178.488, -198.230, 12.701, 32.158
-178.413, -198.647, 12.694, 32.191
-178.335, -199.063, 12.692, 32.224
-178.255, -199.478, 12.695, 32.257
-178.173, -199.893, 12.702, 32.290
-178.089, -200.309, 12.715, 32.323
-178.002, -200.724, 12.733, 32.356
-177.913, -201.140, 12.755, 32.389
-177.821, -201.556, 12.782, 32.422
-177.727, -201.972, 12.813, 32.455
-177.630, -202.389, 12.847, 32.488
-177.531, -202.807, 12.886, 32.521
-177.430, -203.226, 12.928, 32.554
-177.325, -203.645, 12.973, 32.587
-177.219, -204.066, 13.020, 32.620
-177.109, -204.487, 13.071, 32.653
-176.997, -204.910, 13.124, 32.686
-176.883, -205.334, 13.179, 32.719
-176.765, -205.758, 13.236, 32.752
-176.645, -206.185, 13.295, 32.785
-176.523, -206.612, 13.356, 32.818
-176.397, -207.041, 13.418, 32.851
-176.269, -207.472, 13.482, 32.884
-176.138, -207.903, 13.546, 32.917
-176.005, -208.336, 13.612, 32.950
-175.869, -208.771, 13.679, 32.983
-175.729, -209.207, 13.746, 33.016
-175.587, -209.644, 13.814, 33.049
-175.443, -210.083, 13.882, 33.082
-175.295, -210.524, 13.951, 33.115
-175.145, -210.966, 14.021, 33.148
-174.992, -211.409, 14.090, 33.181
-174.835, -211.854, 14.160, 33.214
-174.677, -212.300, 14.229, 33.247
-174.515, -212.748, 14.299, 33.280
-174.350, -213.197, 14.368, 33.313
-174.183, -213.648, 14.437, 33.346
-174.013, -214.100, 14.506, 33.379
-173.840, -214.553, 14.574, 33.412
-173.664, -215.007, 14.642, 33.445
-173.485, -215.463, 14.710, 33.478
-173.304, -215.921, 14.776, 33.511
-173.120, -216.379, 14.842, 33.544
-172.933, -216.839, 14.908, 33.577
-172.743, -217.300, 14.972, 33.610
-172.550, -217.762, 15.036, 33.643
-172.355, -218.225, 15.099, 33.676
-172.157, -218.689, 15.161, 33.709
-171.956, -219.155, 15.222, 33.742
-171.753, -219.621, 15.282, 33.775
-171.547, -220.088, 15.341, 33.808
-171.338, -220.557, 15.399, 33.841
-171.127, -221.026, 15.456, 33.874
-170.913, -221.496, 15.513, 33.907
-170.696, -221.967, 15.568, 33.940
-170.477, -222.439, 15.622, 33.973
-170.256, -222.911, 15.675, 34.006
-170.032, -223.384, 15.727, 34.039
-169.805, -223.858, 15.778, 34.072
-169.576, -224.333, 15.829, 34.105
-169.344, -224.809, 15.878, 34.138
-169.111, -225.285, 15.927, 34.171
-168.874, -225.761, 15.975, 34.204
-168.636, -226.239, 16.023, 34.237
-168.395, -226.716, 16.070, 34.270
-168.152, -227.195, 16.116, 34.303
-167.906, -227.674, 16.162, 34.336
-167.659, -228.153, 16.208, 34.369
-167.409, -228.634, 16.253, 34.402
-167.157, -229.114, 16.298, 34.435
-166.902, -229.595, 16.343, 34.468
-166.646, -230.077, 16.388, 34.501
-166.387, -230.560, 16.432, 34.534
-166.127, -231.043, 16.477, 34.567
-165.864, -231.526, 16.522, 34.600
-165.599, -232.010, 16.567, 34.633
-165.332, -232.495, 16.612, 34.666
-165.063, -232.980, 16.658, 34.699
-164.793, -233.466, 16.704, 34.732
-164.520, -233.953, 16.750, 34.765
-164.245, -234.440, 16.796, 34.798
-163.968, -234.928, 16.843, 34.831
-163.690, -235.417, 16.890, 34.864
-163.409, -235.906, 16.938, 34.897
-163.127, -236.397, 16.986, 34.930
-162.842, -236.888, 17.035, 34.963
-162.556, -237.380, 17.084, 34.996
-162.268, -237.872, 17.134, 35.029
-161.979, -238.366, 17.184, 35.062
-161.687, -238.861, 17.235, 35.095
-161.394, -239.356, 17.286, 35.128
-161.099, -239.853, 17.338, 35.161
-160.803, -240.350, 17.390, 35.194
-160.504, -240.849, 17.443, 35.227
-160.204, -241.349, 17.497, 35.260
-159.903, -241.849, 17.551, 35.293
-159.600, -242.351, 17.605, 35.326
-159.295, -242.855, 17.660, 35.359
-158.989, -243.359, 17.715, 35.392
-158.681, -243.865, 17.771, 35.425
-158.372, -244.372, 17.828, 35.458
-158.061, -244.880, 17.884, 35.491
-157.749, -245.390, 17.942, 35.524
-157.435, -245.901, 17.999, 35.557
-157.120, -246.413, 18.057, 35.590
-156.804, -246.927, 18.116, 35.623
-156.487, -247.443, 18.175, 35.656
-156.169, -247.960, 18.234, 35.689
-155.849, -248.479, 18.294, 35.722
-155.528, -248.999, 18.353, 35.755
-155.207, -249.521, 18.414, 35.788
-154.884, -250.045, 18.474, 35.821
-154.560, -250.571, 18.535, 35.854
-154.236, -251.099, 18.596, 35.887
-153.911, -251.629, 18.657, 35.920
-153.586, -252.161, 18.719, 35.953
-153.259, -252.694, 18.781, 35.986
-152.933, -253.230, 18.843, 36.019
-152.606, -253.768, 18.905, 36.052
-152.278, -254.309, 18.967, 36.085
-151.951, -254.851, 19.029, 36.118
-151.623, -255.396, 19.090, 36.151
-151.296, -255.944, 19.150, 36.184
-150.969, -256.494, 19.209, 36.217
-150.642, -257.046, 19.266, 36.250
-150.315, -257.600, 19.321, 36.283
-149.989, -258.157, 19.373, 36.316
-149.664, -258.717, 19.422, 36.349
-149.340, -259.278, 19.465, 36.382
-149.016, -259.842, 19.503, 36.415
-148.695, -260.407, 19.535, 36.448
-148.374, -260.975, 19.558, 36.481
-148.056, -261.544, 19.573, 36.514
-147.740, -262.114, 19.576, 36.547
-147.426, -262.686, 19.569, 36.580
-147.115, -263.258, 19.549, 36.613
-146.807, -263.830, 19.516, 36.646
-146.502, -264.403, 19.472, 36.679
-146.200, -264.975, 19.417, 36.712
-145.902, -265.548, 19.357, 36.745
-145.608, -266.119, 19.293, 36.778
-145.318, -266.691, 19.228, 36.811
-145.031, -267.262, 19.165, 36.844
-144.749, -267.832, 19.105, 36.877
-144.471, -268.403, 19.049, 36.910
-144.196, -268.974, 18.999, 36.943
-143.926, -269.545, 18.953, 36.976
-143.659, -270.116, 18.914, 37.009
-143.396, -270.688, 18.881, 37.042
-143.138, -271.261, 18.854, 37.075
-142.883, -271.835, 18.833, 37.108
-142.631, -272.410, 18.818, 37.141
-142.384, -272.986, 18.808, 37.174
-142.140, -273.564, 18.803, 37.207
-141.900, -274.143, 18.803, 37.240
-141.664, -274.723, 18.806, 37.273
-141.431, -275.306, 18.813, 37.306
-141.202, -275.890, 18.824, 37.339
-140.977, -276.476, 18.837, 37.372
-140.755, -277.064, 18.854, 37.405
-140.537, -277.654, 18.872, 37.438
-140.323, -278.246, 18.892, 37.471
-140.112, -278.841, 18.914, 37.504
-139.905, -279.437, 18.937, 37.537
-139.702, -280.035, 18.961, 37.570
-139.502, -280.635, 18.986, 37.603
-139.306, -281.238, 19.010, 37.636
-139.113, -281.842, 19.034, 37.669
-138.924, -282.448, 19.056, 37.702
-138.739, -283.056, 19.077, 37.735
-138.558, -283.666, 19.096, 37.768
-138.380, -284.278, 19.112, 37.801
-138.207, -284.891, 19.125, 37.834
-138.037, -285.506, 19.133, 37.867
-137.871, -286.121, 19.136, 37.900
-137.709, -286.738, 19.134, 37.933
-137.551, -287.355, 19.125, 37.966
-137.397, -287.973, 19.110, 37.999
-137.248, -288.591, 19.087, 38.032
-137.102, -289.210, 19.057, 38.065
-136.961, -289.827, 19.019, 38.098
-136.824, -290.445, 18.974, 38.131
-136.691, -291.061, 18.922, 38.164
-136.562, -291.677, 18.864, 38.197
-136.438, -292.291, 18.801, 38.230
-136.318, -292.903, 18.732, 38.263
-136.202, -293.515, 18.660, 38.296
-136.090, -294.124, 18.585, 38.329
-135.983, -294.732, 18.507, 38.362
-135.880, -295.337, 18.429, 38.395
-135.782, -295.941, 18.350, 38.428
-135.687, -296.543, 18.273, 38.461
-135.597, -297.143, 18.196, 38.494
-135.510, -297.741, 18.122, 38.527
-135.428, -298.338, 18.050, 38.560
-135.350, -298.932, 17.981, 38.593
-135.275, -299.525, 17.916, 38.626
-135.205, -300.116, 17.854, 38.659
-135.138, -300.706, 17.797, 38.692
-135.075, -301.295, 17.744, 38.725
-135.016, -301.882, 17.695, 38.758
-134.960, -302.468, 17.651, 38.791
-134.908, -303.053, 17.611, 38.824
-134.859, -303.637, 17.575, 38.857
-134.814, -304.220, 17.543, 38.890
-134.772, -304.803, 17.515, 38.923
-134.733, -305.385, 17.491, 38.956
-134.698, -305.967, 17.471, 38.989
-134.666, -306.548, 17.453, 39.022
-134.637, -307.129, 17.439, 39.055
-134.611, -307.709, 17.428, 39.088
-134.588, -308.290, 17.419, 39.121
-134.569, -308.870, 17.412, 39.154
-134.552, -309.450, 17.407, 39.187
-134.538, -310.030, 17.403, 39.220
-134.528, -310.610, 17.400, 39.253
-134.520, -311.190, 17.398, 39.286
-134.515, -311.770, 17.397, 39.319
-134.514, -312.350, 17.395, 39.352
-134.515, -312.930, 17.393, 39.385
-134.519, -313.509, 17.390, 39.418
-134.526, -314.089, 17.386, 39.451
-134.536, -314.668, 17.380, 39.484
-134.549, -315.247, 17.373, 39.517
-134.565, -315.826, 17.363, 39.550
-134.584, -316.404, 17.351, 39.583
-134.606, -316.981, 17.336, 39.616
-134.630, -317.558, 17.319, 39.649
-134.658, -318.134, 17.298, 39.682
-134.688, -318.709, 17.275, 39.715
-134.722, -319.283, 17.248, 39.748
-134.758, -319.856, 17.219, 39.781
-134.797, -320.427, 17.186, 39.814
-134.839, -320.997, 17.150, 39.847
-134.884, -321.566, 17.113, 39.880
-134.932, -322.133, 17.072, 39.913
-134.983, -322.699, 17.030, 39.946
-135.037, -323.262, 16.987, 39.979
-135.094, -323.824, 16.942, 40.012
-135.154, -324.384, 16.896, 40.045
-135.216, -324.943, 16.849, 40.078
-135.282, -325.499, 16.803, 40.111
-135.351, -326.053, 16.756, 40.144
-135.422, -326.606, 16.710, 40.177
-135.497, -327.157, 16.665, 40.210
-135.575, -327.705, 16.621, 40.243
-135.656, -328.252, 16.578, 40.276
-135.739, -328.797, 16.536, 40.309
-135.827, -329.340, 16.496, 40.342
-135.917, -329.882, 16.458, 40.375
-136.010, -330.421, 16.422, 40.408
-136.107, -330.959, 16.387, 40.441
-136.207, -331.495, 16.355, 40.474
-136.310, -332.029, 16.324, 40.507
-136.416, -332.562, 16.296, 40.540
-136.526, -333.094, 16.269, 40.573
-136.639, -333.623, 16.244, 40.606
-136.755, -334.151, 16.220, 40.639
-136.875, -334.678, 16.198, 40.672
-136.998, -335.203, 16.178, 40.705
-137.125, -335.727, 16.159, 40.738
-137.255, -336.249, 16.140, 40.771
-137.389, -336.769, 16.123, 40.804
-137.526, -337.288, 16.107, 40.837
-137.667, -337.806, 16.091, 40.870
-137.811, -338.322, 16.076, 40.903
-137.959, -338.837, 16.061, 40.936
-138.110, -339.350, 16.046, 40.969
-138.265, -339.861, 16.031, 41.002
-138.423, -340.371, 16.015, 41.035
-138.584, -340.880, 15.999, 41.068
-138.749, -341.386, 15.983, 41.101
-138.917, -341.891, 15.966, 41.134
-139.088, -342.394, 15.948, 41.167
-139.263, -342.896, 15.930, 41.200
-139.441, -343.395, 15.910, 41.233
-139.621, -343.893, 15.889, 41.266
-139.805, -344.389, 15.867, 41.299
-139.992, -344.883, 15.844, 41.332
-140.181, -345.375, 15.819, 41.365
-140.374, -345.865, 15.794, 41.398
-140.569, -346.353, 15.767, 41.431
-140.766, -346.839, 15.740, 41.464
-140.967, -347.323, 15.711, 41.497
-141.169, -347.805, 15.682, 41.530
-141.374, -348.285, 15.652, 41.563
-141.582, -348.763, 15.621, 41.596
-141.791, -349.238, 15.590, 41.629
-142.003, -349.712, 15.558, 41.662
-142.217, -350.183, 15.526, 41.695
-142.432, -350.653, 15.494, 41.728
-142.650, -351.120, 15.462, 41.761
-142.869, -351.585, 15.432, 41.794
-143.090, -352.049, 15.405, 41.827
-143.313, -352.511, 15.381, 41.860
-143.538, -352.971, 15.362, 41.893
-143.765, -353.430, 15.348, 41.926
-143.993, -353.887, 15.339, 41.959
-144.223, -354.344, 15.336, 41.992
-144.455, -354.800, 15.338, 42.025
-144.689, -355.255, 15.346, 42.058
-144.924, -355.710, 15.358, 42.091
-145.161, -356.164, 15.376, 42.124
-145.400, -356.618, 15.398, 42.157
-145.641, -357.072, 15.425, 42.190
-145.884, -357.527, 15.456, 42.223
-146.129, -357.982, 15.491, 42.256
-146.375, -358.437, 15.530, 42.289
-146.624, -358.892, 15.572, 42.322
-146.874, -359.349, 15.617, 42.355
-147.126, -359.806, 15.665, 42.388
-147.380, -360.264, 15.716, 42.421
-147.636, -360.723, 15.770, 42.454
-147.893, -361.183, 15.826, 42.487
-148.153, -361.644, 15.884, 42.520
-148.414, -362.107, 15.944, 42.553
-148.677, -362.571, 16.006, 42.586
-148.942, -363.036, 16.069, 42.619
-149.209, -363.503, 16.135, 42.652
-149.477, -363.971, 16.201, 42.685
-149.747, -364.441, 16.269, 42.718
-150.019, -364.912, 16.339, 42.751
-150.293, -365.385, 16.409, 42.784
-150.568, -365.860, 16.480, 42.817
-150.845, -366.337, 16.553, 42.850
-151.124, -366.815, 16.626, 42.883
-151.404, -367.296, 16.700, 42.916
-151.687, -367.778, 16.775, 42.949
-151.970, -368.262, 16.850, 42.982
-152.256, -368.748, 16.926, 43.015
-152.543, -369.237, 17.002, 43.048
-152.831, -369.727, 17.079, 43.081
-153.121, -370.219, 17.157, 43.114
-153.413, -370.714, 17.234, 43.147
-153.706, -371.210, 17.312, 43.180
-154.000, -371.709, 17.390, 43.213
-154.296, -372.210, 17.469, 43.246
-154.593, -372.713, 17.547, 43.279
-154.892, -373.218, 17.626, 43.312
-155.192, -373.725, 17.705, 43.345
-155.494, -374.235, 17.784, 43.378
-155.796, -374.747, 17.863, 43.411
-156.100, -375.262, 17.942, 43.444
-156.406, -375.778, 18.021, 43.477
-156.712, -376.297, 18.100, 43.510
-157.020, -376.819, 18.179, 43.543
-157.329, -377.342, 18.257, 43.576
-157.639, -377.868, 18.336, 43.609
-157.950, -378.397, 18.415, 43.642
-158.262, -378.927, 18.493, 43.675
-158.575, -379.461, 18.571, 43.708
-158.890, -379.996, 18.649, 43.741
-159.205, -380.534, 18.727, 43.774
-159.521, -381.075, 18.805, 43.807
-159.838, -381.618, 18.882, 43.840
-160.156, -382.163, 18.960, 43.873
-160.475, -382.711, 19.036, 43.906
-160.795, -383.262, 19.113, 43.939
-161.116, -383.814, 19.189, 43.972
-161.437, -384.370, 19.265, 44.005
-161.759, -384.927, 19.341, 44.038
-162.082, -385.488, 19.416, 44.071
-162.405, -386.051, 19.491, 44.104
-162.729, -386.616, 19.566, 44.137
-163.054, -387.184, 19.640, 44.170
-163.379, -387.754, 19.714, 44.203
-163.704, -388.327, 19.788, 44.236
-164.030, -388.903, 19.861, 44.269
-164.357, -389.480, 19.934, 44.302
-164.684, -390.061, 20.006, 44.335
-165.011, -390.644, 20.078, 44.368
-165.339, -391.230, 20.150, 44.401
-165.667, -391.818, 20.221, 44.434
-165.995, -392.409, 20.292, 44.467
-166.323, -393.002, 20.362, 44.500
-166.652, -393.598, 20.433, 44.533
-166.981, -394.196, 20.502, 44.566
-167.310, -394.797, 20.571, 44.599
-167.639, -395.401, 20.640, 44.632
-167.968, -396.007, 20.709, 44.665
-168.297, -396.616, 20.777, 44.698
-168.626, -397.227, 20.845, 44.731
-168.955, -397.841, 20.912, 44.764
-169.283, -398.458, 20.979, 44.797
-169.612, -399.077, 21.046, 44.830
-169.940, -399.699, 21.112, 44.863
-170.268, -400.323, 21.178, 44.896
-170.596, -400.950, 21.244, 44.929
-170.923, -401.580, 21.309, 44.962
-171.250, -402.212, 21.374, 44.995
-171.577, -402.847, 21.438, 45.028
-171.903, -403.485, 21.501, 45.061
-172.229, -404.125, 21.563, 45.094
-172.554, -404.768, 21.623, 45.127
-172.878, -405.413, 21.680, 45.160
-173.201, -406.061, 21.735, 45.193
-173.524, -406.711, 21.785, 45.226
-173.846, -407.363, 21.831, 45.259
-174.166, -408.017, 21.870, 45.292
-174.486, -408.673, 21.902, 45.325
-174.803, -409.331, 21.923, 45.358
-175.120, -409.989, 21.934, 45.391
-175.434, -410.649, 21.930, 45.424
-175.746, -411.309, 21.911, 45.457
-176.056, -411.969, 21.876, 45.490
-176.363, -412.628, 21.824, 45.523
-176.667, -413.286, 21.755, 45.556
-176.968, -413.942, 21.672, 45.589
-177.266, -414.597, 21.574, 45.622
-177.560, -415.249, 21.465, 45.655
-177.850, -415.899, 21.346, 45.688
-178.137, -416.546, 21.219, 45.721
-178.419, -417.189, 21.087, 45.754
-178.697, -417.830, 20.952, 45.787
-178.971, -418.468, 20.816, 45.820
-179.241, -419.103, 20.680, 45.853
-179.507, -419.734, 20.546, 45.886
-179.768, -420.363, 20.416, 45.919
-180.025, -420.989, 20.290, 45.952
-180.278, -421.613, 20.170, 45.985
-180.527, -422.234, 20.055, 46.018
-180.772, -422.853, 19.948, 46.051
-181.013, -423.470, 19.848, 46.084
-181.250, -424.085, 19.755, 46.117
